Date,Open,High,Low,Close,Adj Close,Volume
2011-08-25,167.520004,168.529999,164.850006,165.580002,138.124802,6751600
2011-08-26,164.850006,169.330002,163.279999,169.139999,141.094498,6438200
2011-08-29,170.580002,172.720001,170.360001,172.619995,143.997452,5293400
2011-08-30,172.059998,173.509995,170.880005,172.509995,143.905655,4477700
2011-08-31,173.289993,173.720001,170.710007,171.910004,143.405212,6074200
2011-09-01,172.710007,173.679993,170.119995,170.330002,142.087173,5463900
2011-09-02,167.690002,168.929993,166.000000,166.979996,139.292618,4979100
2011-09-06,163.059998,165.550003,162.199997,165.110001,137.732727,5761200
2011-09-07,167.279999,167.899994,166.160004,167.309998,139.567947,6796600
2011-09-08,167.000000,169.580002,165.100006,165.250000,137.849487,6027200
2011-09-09,164.570007,165.190002,160.809998,161.369995,134.612823,6743900
2011-09-12,160.039993,162.440002,158.759995,162.419998,135.488754,5247200
2011-09-13,163.639999,163.919998,161.539993,163.429993,136.331314,4723800
2011-09-14,164.009995,169.660004,161.990005,167.240005,139.509521,6980700
2011-09-15,168.639999,170.160004,167.229996,170.089996,141.886963,5464400
2011-09-16,171.330002,172.990005,169.740005,172.990005,144.306061,11048100
2011-09-19,169.500000,173.869995,169.429993,173.130005,144.422913,4755600
2011-09-20,173.570007,177.429993,172.699997,174.720001,145.749252,6209600
2011-09-21,175.000000,177.669998,172.619995,173.020004,144.331146,7043100
2011-09-22,168.330002,169.970001,166.500000,168.619995,140.660706,8195600
2011-09-23,166.990005,169.539993,165.759995,169.339996,141.261337,5586600
2011-09-26,170.960007,174.699997,169.860001,174.509995,145.574066,6745700
2011-09-27,176.820007,179.619995,176.429993,177.710007,148.243500,7638800
2011-09-28,177.970001,180.750000,177.080002,177.550003,148.110001,7732200
2011-09-29,179.690002,180.910004,175.529999,179.169998,149.461395,6944300
2011-09-30,176.009995,178.270004,174.750000,174.869995,145.874344,7807400
2011-10-03,174.360001,177.919998,173.039993,173.289993,144.556396,9042600
2011-10-04,171.539993,175.070007,168.880005,174.740005,145.765961,9200000
2011-10-05,174.570007,177.300003,172.679993,176.850006,147.526077,5851700
2011-10-06,176.809998,181.990005,175.660004,181.690002,151.563507,7180900
2011-10-07,182.320007,183.720001,181.639999,182.389999,152.147491,6842600
2011-10-10,183.000000,186.630005,182.899994,186.619995,155.676086,5784800
2011-10-11,184.589996,186.000000,184.110001,185.000000,154.324692,5330500
2011-10-12,186.080002,188.000000,185.649994,186.119995,155.259018,5338200
2011-10-13,184.970001,187.500000,184.500000,186.820007,155.842926,4399200
2011-10-14,188.190002,190.529999,187.729996,190.529999,158.937744,5368200
2011-10-17,189.710007,190.160004,185.899994,186.589996,155.651093,8790300
2011-10-18,178.000000,179.380005,176.250000,178.899994,149.236145,15729400
2011-10-19,179.679993,179.809998,177.009995,177.389999,147.976547,6708300
2011-10-20,178.130005,179.240005,176.169998,177.250000,147.859772,7513800
2011-10-21,179.110001,181.669998,178.750000,181.630005,151.513519,8054200
2011-10-24,181.509995,183.389999,180.619995,182.250000,152.030685,5890600
2011-10-25,181.660004,182.970001,180.009995,180.360001,150.454041,5373100
2011-10-26,181.740005,182.279999,179.029999,181.970001,151.797104,5387700
2011-10-27,184.990005,187.000000,183.179993,185.880005,155.058792,7057800
2011-10-28,185.570007,188.070007,185.279999,187.449997,156.368484,5009800
2011-10-31,185.589996,186.910004,184.630005,184.630005,154.016068,4710000
2011-11-01,181.550003,183.259995,180.740005,181.350006,151.279922,5881200
2011-11-02,184.000000,185.250000,183.029999,183.919998,153.423798,4136600
2011-11-03,185.130005,187.779999,184.020004,187.300003,156.243347,4953500
2011-11-04,186.270004,187.139999,184.740005,186.380005,155.475922,3237600
2011-11-07,186.220001,187.729996,184.750000,187.320007,156.260040,3530800
2011-11-08,187.479996,187.880005,185.509995,187.250000,156.829529,4330600
2011-11-09,184.199997,185.240005,181.160004,182.240005,152.633453,5494800
2011-11-10,183.580002,184.770004,181.869995,183.350006,153.563141,3881600
2011-11-11,185.270004,187.830002,185.139999,187.380005,156.938446,3665300
2011-11-14,189.169998,189.839996,186.850006,187.350006,156.913300,6038600
2011-11-15,187.490005,189.970001,185.639999,188.750000,158.085846,4585300
2011-11-16,187.820007,189.899994,186.300003,186.619995,156.301895,4616800
2011-11-17,186.809998,188.830002,183.389999,185.729996,155.556503,5840500
2011-11-18,186.710007,186.970001,184.660004,185.240005,155.146103,4440900
2011-11-21,183.369995,183.960007,180.000000,181.479996,151.996964,5145100
2011-11-22,182.220001,182.979996,180.289993,181.309998,151.854553,4178600
2011-11-23,180.669998,181.490005,177.520004,177.949997,149.040405,4800900
2011-11-25,178.009995,179.559998,177.059998,177.059998,148.295013,2232800
2011-11-28,182.710007,182.929993,180.669998,182.210007,152.608322,4524200
2011-11-29,182.020004,183.309998,180.839996,180.940002,151.544662,3661600
2011-11-30,184.570007,188.350006,184.210007,188.000000,157.457672,7836800
2011-12-01,187.009995,189.990005,186.770004,189.449997,158.672134,4858800
2011-12-02,189.919998,191.330002,189.449997,189.660004,158.848022,4962200
2011-12-05,191.179993,193.610001,190.380005,190.839996,159.836319,5699400
2011-12-06,190.649994,193.529999,190.320007,192.940002,161.595139,4144900
2011-12-07,191.990005,194.899994,191.279999,194.050003,162.524841,5081700
2011-12-08,192.479996,193.800003,191.070007,191.580002,160.456070,4369000
2011-12-09,192.910004,194.869995,192.399994,194.559998,162.951965,4847900
2011-12-12,193.639999,193.899994,191.220001,192.179993,160.958633,3796100
2011-12-13,193.460007,194.300003,190.639999,191.149994,160.095963,5008400
2011-12-14,189.839996,190.279999,188.000000,188.720001,158.060730,5057700
2011-12-15,190.479996,191.199997,186.889999,187.479996,157.022186,4474500
2011-12-16,188.009995,188.009995,181.910004,183.570007,153.747406,11849400
2011-12-19,184.509995,184.690002,182.250000,182.889999,153.177856,5039900
2011-12-20,185.500000,187.330002,184.759995,187.240005,156.821182,4740100
2011-12-21,183.220001,183.500000,179.039993,181.470001,151.988556,9282500
2011-12-22,182.710007,182.800003,181.000000,182.039993,152.465973,5052000
2011-12-23,183.110001,184.850006,181.889999,184.750000,154.735687,3052300
2011-12-27,184.970001,185.850006,184.389999,184.949997,154.903183,2775200
2011-12-28,185.190002,185.399994,183.339996,183.990005,154.099197,2872000
2011-12-29,184.070007,186.229996,184.009995,186.179993,155.933380,2941600
2011-12-30,186.330002,186.479996,183.850006,183.880005,154.007034,3530900
2012-01-03,186.729996,188.710007,186.000000,186.300003,156.033905,5646000
2012-01-04,185.570007,186.330002,184.940002,185.539993,155.397369,4346700
2012-01-05,184.809998,185.029999,183.100006,184.660004,154.660324,4463100
2012-01-06,184.389999,184.479996,182.309998,182.539993,152.884735,4897100
2012-01-09,182.199997,182.270004,180.270004,181.589996,152.089066,5201200
2012-01-10,183.229996,183.720001,181.199997,181.309998,151.854553,5161000
2012-01-11,180.729996,182.809998,180.500000,182.320007,152.700485,4110800
2012-01-12,181.860001,181.910004,178.380005,180.550003,151.218033,6881000
2012-01-13,179.479996,179.610001,177.350006,179.160004,150.053848,5279200
2012-01-17,180.360001,182.000000,179.320007,180.000000,150.757339,6003400
